Date,Hour,cleaned_tweets,RTs,Followers,Following,Sentiment
2016-05-24,03:56,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-24,03:24,$EA $VIAV $BMY $XOM $AMD,1.0,1917.0,725.0,0
2016-05-24,03:13,"$NTES Sources- gov't 2 buy at least 1% shares, obtain board seats &amp; partial control of content. Umm, yeah..i think I'll go with $EA 4 now.",,170.0,642.0,1
2016-05-24,03:04,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-24,02:28,$EA $VIAV $BMY $XOM $AMD,1.0,38961.0,9595.0,0
2016-05-24,02:23,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-24,02:15,do you like $EA - Earnings Breakout Pullback,,21.0,27.0,1
2016-05-24,02:02,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-24,01:37,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-24,00:59,Droppin da ticket lik fall $ea$on ! 😤,,623.0,785.0,1
2016-05-24,00:38,Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,721.0,469.0,1
2016-05-24,00:04,E-Sports Expected to Draw $1B in Revenue $EA $ATVI,,2737.0,3080.0,1
2016-05-24,00:01,Dally $ea!!!,,579.0,295.0,1
2016-05-23,23:43,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,23:28,Interesting article. Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,2749.0,102.0,1
2016-05-23,23:26,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,23:06,"Scan results - 1,2,3 Pullback Bullish today: $OPWR $SWNC $EXAM $SYY $EA $AVY $RICE $AFL $USG $CPGX ...",,690.0,45.0,1
2016-05-23,22:50,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,22:47,1234 Bullish $TTWO $EA $BHI $AFL $CNX $DPS $BCEI $APOL $BTG $ETE $GNW $LGCY $RPRX $SPAR $PATK $EVT $ATAX,,4747.0,2548.0,0
2016-05-23,22:32,$EA and $ATVI decent reversal candidates higher off the pullback from recent highs here right at #VSB dot. Watch tomorrow.,,16321.0,100.0,1
2016-05-23,22:14,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,22:04,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,1.0,,1
2016-05-23,21:18,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,21:16,$ZNGA $ATVI $EA,,2994.0,309.0,0
2016-05-23,21:11,Today`s #put selling action #options: $ATVI $CVX $EA $IBM $MS $PG. via,,1126.0,18.0,1
2016-05-23,21:00,Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,3612.0,30.0,1
2016-05-23,20:57,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,20:28,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,20:24,$EA: New SEC Filing for EA: Form 8-K (No. 0000712515-16-000103):,,103.0,6.0,1
2016-05-23,20:15,Garage $ell $ea$on We $ellin $h!t,1.0,2534.0,866.0,1
2016-05-23,20:10,Departure of Directors or Certain $EA,,321.0,27.0,1
2016-05-23,19:43,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,19:04,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,18:58,Tailwind for $EA $ATVI Twitch or $AMZN and $NVDA as VR/graphics cards will be ultra important for e-sports,,69.0,172.0,1
2016-05-23,18:24,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,18:23,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,18:07,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,1.0,,1
2016-05-23,17:33,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,17:09,"""In my mind, gaming is today what rock 'n' roll was when RollingStone was founded,"" RollingStone publisher $EA $ATVI",,832.0,127.0,1
2016-05-23,16:54,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,16:34,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,1.0,,1
2016-05-23,16:30,Garage $ell $ea$on We $ellin $h!t,1.0,1188.0,450.0,1
2016-05-23,16:30,Electronic Arts Boost Price Target by Benchmark Co. (Ranked 48th) to Buy with 93.8 PT $EA #EA,,560.0,45.0,1
2016-05-23,16:28,Electronic Arts's PT raised by Benchmark Co. to $93.80. buy rating. $EA #EA,,4185.0,,1
2016-05-23,16:24,ACTG 52Wk Low See Here ---&gt; $ACTG $CLMT $EA #invest,,57.0,40.0,1
2016-05-23,16:22,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,16:19,Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,171.0,183.0,1
2016-05-23,16:18,Electronic Arts's PT raised by Benchmark Co. to $93.80. buy rating. $EA #EA,,4569.0,2838.0,1
2016-05-23,16:16,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,16:15,#Options traders trading premium: $CMCSA $CRM $EA $GLW $GS $WMT via,,1126.0,18.0,1
2016-05-23,15:56,"After being range bound for years, not surprising insiders are selling following the recent surge in price. $EA",,3424.0,3170.0,1
2016-05-23,15:55,"NEW ISHHH OTW -LATELY OFF THE UPCOMING MIXTAPE, J@CK $EA$ON!!!!NO BEAT IS SAFE!!!! STAY TUNED!!!!...",,387.0,343.0,1
2016-05-23,15:51,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,15:49,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,15:25,Saluting the great #NorCal #Tech Cos: $GOOGL $TSLA $CRM $AMD $A $INTC $SNDK $FB $NTAP $NVDA $SYMC $YHOO $ORCL $EBAY $TIVO…,1.0,349.0,491.0,1
2016-05-23,15:25,ShoutOut to the great #NorCal #Tech Cos: $AAPL $XLNX $ADSK $LMT $NTAP $STX $RMBS $THOR $SY $TWTR #UBER $ADBE $TIVO $GPS $E…,2.0,349.0,491.0,1
2016-05-23,15:24,EA % Change See Here ---&gt; $EA $KALU $TSE #nasdaq,,55.0,59.0,1
2016-05-23,15:17,Notable insider selling in $ATVI and $EA by cc,3.0,441.0,1314.0,1
2016-05-23,15:17,"InvestorsLive4U: SeekingAlpha: Insider Weekends: May 20, 2016 $WNR $IDI $BID $HPP $TICC $CPT $WOOF $ATVI $EA $MKL",,1377.0,1192.0,1
2016-05-23,15:14,"RT SeekingAlpha: Insider Weekends: May 20, 2016 $WNR $IDI $BID $HPP $TICC $CPT $WOOF $ATVI $EA $MKL",,8601.0,5.0,1
2016-05-23,15:11,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,15:11,"7 users on Vetr are bullish on Electronic Arts Inc., indicating a HOLD Rating (3 stars) for $EA",,138.0,198.0,1
2016-05-23,15:11,"SeekingAlpha: Insider Weekends: May 20, 2016 $WNR $IDI $BID $HPP $TICC $CPT $WOOF $ATVI $EA $MKL",,1490.0,1006.0,1
2016-05-23,15:10,"Insider Weekends: May 20, 2016 $WNR $IDI $BID $HPP $TICC $CPT $WOOF $ATVI $EA $MKL",,2117.0,29.0,1
2016-05-23,14:51,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,14:50,Early action #options: $BAC $BBY $CRM $DRII $EA $FCAU $GLW $INTC $LULU via,,1125.0,18.0,1
2016-05-23,14:48,"Right. The $EA sales, though, are even more ""notable.""",,22181.0,47.0,1
2016-05-23,14:46,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,14:42,Notable insider selling in $ATVI and $EA by cc,3.0,10258.0,98.0,1
2016-05-23,14:41,Notable insider selling in $ATVI and $EA by cc,3.0,22181.0,47.0,1
2016-05-23,13:57,"$EA 70 Puts SELLING Activity expiring on 17th Jun, Vol 7871 IS",,1423.0,29.0,1
2016-05-23,13:46,"And ""Black $ea"" still on the way. It's crazy what we got cooked up.",1.0,194.0,178.0,1
2016-05-23,13:33,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,13:29,Electronic Arts $EA Stock Price Target Upped at Oppenheimer #StockAction,1.0,1008.0,1026.0,1
2016-05-23,13:29,"STAY TUNED FOR NEW TRACK, ""LATELY"" FROM HIS UPCOMING MIXTAPE, ""J@CK $EA$ON vol. 1""!!!! AIN NO BEAT...",,387.0,344.0,1
2016-05-23,13:10,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,13:09,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,12:53,ICYMI Take a look at $NTES (China) aft earnings. What an entry for swing w/ strength in mobile gaming know ala $EA. $GME on deck this week.,,7418.0,1688.0,1
2016-05-23,12:31,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,11:56,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,,,1
2016-05-23,11:36,"And ""Black $ea"" still on the way. It's crazy what we got cooked up.",1.0,215.0,182.0,1
2016-05-23,10:36,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",1.0,798.0,1929.0,1
2016-05-23,10:34,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",,773.0,1135.0,1
2016-05-23,10:34,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",,1902.0,2048.0,1
2016-05-23,10:33,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",,2104.0,1858.0,1
2016-05-23,10:33,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",,5487.0,4051.0,1
2016-05-23,10:33,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",1.0,5030.0,4569.0,1
2016-05-23,10:33,"Should Electronic Arts Buy Supercell For $6 Billion? $EA, $ATVI, $KING, $NTES, $SFTBY, $TCEHY",,8581.0,7224.0,1
2016-05-23,09:28,Should Electronic Arts Buy Supercell For $6 Billion? $EA,,287.0,542.0,1
2016-05-23,08:39,#InsiderTrading Report: Notable #Buys And #Sales $BID $CPT $EA $HPP $MKL $WNR $IDI $ATVI $TICC $WOOF $SPY,,1612.0,530.0,1
2016-05-23,08:30,"Patrick Soderlund Sells 90,752 Shares of Electronic Arts Inc. $EA Stock",,972.0,,1
2016-05-23,08:16,OMCL Investor Opinions See Here ---&gt; $OMCL $SEDG $EA #stocks,,64.0,40.0,1
2016-05-23,07:39,10 Best #Stocks For #ValueInvestors This Week - 5/21/16 $ALL $AXP $BBT $EA $EL $LNC $TRV $TSS $UTX $WFM,,1611.0,530.0,1
2016-05-23,07:03,Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,146.0,344.0,1
2016-05-23,06:59,Electronic Arts Inc. $EA Earns “Outperform” Rating from Oppenheimer,,750.0,8.0,1
2016-05-23,06:40,Let'$ $how $ome love to on their promotion to the P$L. It i$ going to be an exciting $ea$on. Another pride from Limpopo 👌🙌🙌👏,,39.0,43.0,1
2016-05-23,04:32,Electronic Arts upgraded by Vetr Inc. to hold. $71.08 PT. $EA #EA,,4568.0,2838.0,1
2016-05-23,04:12,Electronic Arts upgraded by Vetr Inc. to hold. $71.08 PT. $EA #EA,,4188.0,,1
2016-05-23,04:10,Should Electronic Arts Buy Supercell For $6 Billion? $EA,,2732.0,3077.0,1
2016-05-23,02:52,ShoutOut to the great #NorCal #Tech Cos: $AAPL $XLNX $ADSK $LMT $NTAP $STX $RMBS $THOR $SY $TWTR #UBER $ADBE $TIVO $GPS $E…,1.0,133.0,26.0,1
2016-05-23,02:51,ShoutOut to the great #NorCal #Tech Cos: $AAPL $XLNX $ADSK $LMT $NTAP $STX $RMBS $THOR $SY $TWTR #UBER $ADBE $TIVO $GPS $EA $NFLX $CSCO $DNA,2.0,12068.0,13255.0,0
2016-05-23,02:51,Saluting the great #NorCal #Tech Cos: $GOOGL $TSLA $CRM $AMD $A $INTC $SNDK $FB $NTAP $NVDA $SYMC $YHOO $ORCL $EBAY $TIVO $EA $HPQ $MLER $SY,1.0,12066.0,13256.0,1
2016-05-23,02:39,#InsiderTrading Report: Notable #Buys And #Sales $BID $CPT $EA $HPP $MKL $WNR $IDI $ATVI $TICC $WOOF $SPY,,353.0,13.0,1
2016-05-23,01:52,"NEW ISHHH OTW -LATELY OFF THE UPCOMING MIXTAPE, J@CK $EA$ON!!!!NO BEAT IS SAFE!!!! STAY TUNED!!!!...",,386.0,344.0,1
2016-05-23,01:51,$EA: Wall Street analysts bullish on EA's earnings growth:,,276.0,,1
2016-05-23,01:39,10 Best #Stocks For #ValueInvestors This Week - 5/21/16 $ALL $AXP $BBT $EA $EL $LNC $TRV $TSS $UTX $WFM,,353.0,13.0,1
2016-05-22,21:10,SeekingAlpha: Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,1490.0,1006.0,1
2016-05-22,20:59,RT SeekingAlpha: Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,8602.0,5.0,1
2016-05-22,20:55,Should Electronic Arts Buy Supercell For $6 Billion? $ATVI $KING $NTES $SFTBY $TCEHY $EA,,3612.0,30.0,1
2016-05-22,20:04,Electronic Arts Inc Valuation - May 2016 $EA,,2090.0,769.0,1
2016-05-22,19:45,#InsiderTrading Report: Notable #Buys And #Sales $BID $CPT $EA $HPP $MKL $WNR $IDI $ATVI $TICC $WOOF $SPY,1.0,1611.0,530.0,1
2016-05-22,19:20,we in the dog days of finishing Black $ea right now. And still working so it's going good. How about you?,,216.0,181.0,1
2016-05-22,19:07,"$ea Fury // x x me, of course.",2.0,1114.0,887.0,1
2016-05-22,19:01,Sr ya negocio su futuro vídeo íntimo con esta bobita ? Estos de le pagan lo que $ea!,,1203.0,1148.0,1
2016-05-22,19:00,10 Best #Stocks For #ValueInvestors This Week - 5/21/16 $ALL $AXP $BBT $EA $EL $LNC $TRV $TSS $UTX $WFM,,2090.0,769.0,1
2016-05-22,19:00,10 Best #Stocks For #ValueInvestors This Week - 5/21/16 $ALL $AXP $BBT $EA $EL $LNC $TRV $TSS $UTX $WFM,,1611.0,530.0,1
2016-05-22,16:41,Royal London Asset Management Ltd. Purchases 78 Shares of Electronic Arts Inc. $EA,,1043.0,11.0,1
2016-05-22,16:39,Royal London Asset Management Ltd. Purchases 78 Shares of Electronic Arts Inc. $EA,,6286.0,2292.0,1
2016-05-22,15:29,$EA getting a lot of social media attention #FuturesIndexes #FeelTheBern,,1048.0,54.0,1
2016-05-22,14:53,This song dope cause I say fuck trump lol Listen to Level 15 (Prod. ElijahAli) by Dally $ea #np on #SoundCloud …,2.0,669.0,147.0,1
2016-05-22,14:47,Listen to Forgiven (Prod Elijah Ali) by Dally $ea #np on #SoundCloud,1.0,669.0,147.0,1
2016-05-22,13:35,[Barron's] Electronic Arts could earn $5/share by 2020: MKM. $EA -1.88% at 73.09 #stocks,4.0,13136.0,8257.0,1
2016-05-22,11:05,Electronic Arts Inc. $EA Shares Sold by Independent Portfolio Consultants Inc.,,1153.0,58.0,1
2016-05-22,10:50,Electronic Arts Inc. $EA Shares Sold by Independent Portfolio Consultants Inc.,,502.0,6.0,1
2016-05-22,08:30,UE Ideas See Here ---&gt; $UE $CCL $EA #stockmarket,,41.0,40.0,1
2016-05-22,05:39,EA 52Wk High See Here ---&gt; $EA $PDM $MCRI #stock,,48.0,40.0,1
2016-05-22,05:33,$ea.,,262.0,66.0,1
2016-05-22,05:25,"$ea Fury // x x me, of course.",1.0,578.0,293.0,1
2016-05-22,05:18,"$ea Fury // x x me, of course.",2.0,261.0,66.0,1
2016-05-22,05:08,ROK Bid Size See Here ---&gt; $ROK $ORAN $EA #share,,65.0,40.0,1
2016-05-22,04:56,XANNY $EA,,261.0,66.0,0
2016-05-22,04:28,"""All my niggas tryna $EA RICH dawg""",3.0,1008.0,620.0,1
2016-05-22,04:22,been 20 days till i dropped My Life of Basketball. And im already thinkin about Ca$h $ea$on💪💪😎😎🔥🔥🙏🙏💸💸💯💯🤔🤔🕶🕶🏀🏀,,369.0,1807.0,1
2016-05-22,03:17,Listen to *Bleep* (Prod. Samiyam) by Dally $ea #np on #SoundCloud,,578.0,293.0,1
2016-05-22,03:17,Listen to Open (Prod. Samiyam) by Dally $ea #np on #SoundCloud,,578.0,293.0,1
2016-05-22,03:17,Listen to Forgiven (Prod Elijah Ali) by Dally $ea #np on #SoundCloud,1.0,579.0,294.0,1
2016-05-22,03:17,Listen to De - Rail (Prod. 2 AM) by Dally $ea #np on #SoundCloud,,578.0,293.0,1
2016-05-22,03:16,Listen to New Sheets (Prod. CELESTIALYT TRAXX) by Dally $ea #np on #SoundCloud,,578.0,293.0,1
2016-05-22,03:16,Listen to Shine (Prod. False Ego) by Dally $ea #np on #SoundCloud,,578.0,293.0,0
2016-05-22,01:55,$EA: Wall Street analysts bullish on EA's earnings growth:,,277.0,,1
2016-05-22,00:55,VIP Open See Here ---&gt; $VIP $HYGS $EA #investing,,49.0,40.0,1
2016-05-22,00:29,"TwinsTalkStocks, 9 year old twins, Ashay Jorel &amp; Devin Kalel talk about $EA &amp; its Investors Day Game on!",,2732.0,3075.0,1
2016-05-21,20:32,Good in all $ea$on$,,1401.0,521.0,1
2016-05-21,20:11,MON£¥ $EA$ON,,348.0,564.0,1
2016-05-21,16:58,[Barron's] Electronic Arts could earn $5/share by 2020: MKM. $EA -1.88% at 73.09 #stocks,3.0,1171.0,779.0,1
2016-05-21,14:17,Love it. #music and #videogames Good to see #Jackwhite getting some love thanks to #Battlefield1 $EA,,24988.0,1837.0,1
2016-05-21,13:40,"#ElectronicArts Star Wars Battlefront, Need For Speed May Be Coming To Access. Read more: $EA",,27.0,3.0,0
2016-05-21,11:30,"Exxonmobil Investment Management Inc. TX Has $4,979,000 Stake in Electronic Arts Inc. $EA",,2173.0,11.0,1
2016-05-21,05:24,#ElectronicArts Destroys Activision On YouTube. Read more: $EA,,27.0,3.0,1
2016-05-21,04:12,$EA$ON$,,308.0,98.0,0
2016-05-20,22:52,1234 Bullish $SAND $TTWO $ATVI $RTN $MGT $ABBV $MTW $ETE $EXK $SYY $BTG $BAX $EA $JNJ $PVG $VER $SSRI,,4724.0,2552.0,0
2016-05-20,22:06,"Scan results - 1,2,3 Pullback Bullish today: $AVY $ETE $SYY $EA $JNJ $LMT $SWIR $MTCH $NRZ $GKOS ...",,686.0,45.0,1
2016-05-20,21:56,Electronic Arts Inc Valuation – May 2016 $EA via,,892.0,870.0,1
2016-05-20,21:20,HOLIDAY $EA$ON,1.0,565.0,100.0,0
2016-05-20,21:15,HOLIDAY $EA$ON,1.0,102.0,137.0,0
2016-05-20,21:09,Electronic Arts Inc Valuation – May 2016 $EA #investing #valueinvesting,,2087.0,769.0,1
2016-05-20,20:11,Electronic Arts Inc. $EA Receives Average Rating of “Buy” from Analysts,,1038.0,11.0,1
2016-05-20,20:09,Electronic Arts Inc. $EA Receives Average Rating of “Buy” from Analysts,,6285.0,2292.0,1
2016-05-20,19:57,Electronic Arts Inc. $EA Receives Average Rating of “Buy” from Analysts,,747.0,8.0,1
2016-05-20,19:56,#BlogPost: Deep - Dally $ea (Prod. by $ea Lad),1.0,578.0,292.0,0
2016-05-20,19:52,#BlogPost: Deep - Dally $ea (Prod. by $ea Lad),1.0,37621.0,27942.0,0
2016-05-20,19:46,$EA: Wall Street analysts bullish on EA's earnings growth:,,277.0,,1
2016-05-20,19:27,Que extraño que la encue$ta CPI $ea la que má$ diferencia tenga. Hmmm ¿por qué $sera?,,914.0,409.0,1
2016-05-20,19:19,$EA with an opening buyer of 5000x10000 Jun 10th 74/76 ratio call spreads for net 7c debit. Possibly a stock repair strategy.,,2851.0,33.0,1
2016-05-20,18:56,#ElectronicArts hiring mobile Senior Product Marketing Manager for its Star Wars games. Read more: $EA,,27.0,3.0,1
2016-05-20,18:49,$EA short works in this market still lol!,,369.0,28.0,1
2016-05-20,18:42,Electronic Arts Inc. $EA Stake Cut by Sit Investment Associates Inc.,,746.0,8.0,1
2016-05-20,18:20,$EA lots of insider offloading lately. Looks like a pin. Needs to test that gap. $SPY helping the algos prop this up,,8.0,25.0,1
2016-05-20,18:05,You can throw in $ATVI and $EA into the setup category too,1.0,512.0,114.0,1
2016-05-20,18:03,You can throw in $ATVI and $EA into the setup category too,1.0,1452.0,113.0,1
2016-05-20,16:35,"CrestPoint Capital Management LLC Sells 27,000 Shares of Electronic Arts Inc. $EA",,498.0,6.0,1
2016-05-20,16:33,"CrestPoint Capital Management LLC Sells 27,000 Shares of Electronic Arts Inc. $EA",,1147.0,58.0,1
2016-05-20,16:30,rejected the WW1 theme of 1... at first $EA,6.0,127.0,65.0,1
2016-05-20,16:23,leahanne: Volume Alert - EA 73.78 Electronic Arts Inc $EA,,3540.0,1995.0,0
2016-05-20,16:23,leahanne: Volume Alert - EA 73.78 Electronic Arts Inc $EA,,13555.0,421.0,0
2016-05-20,16:22,#ElectronicArts NASCAR makes current-gen console debut this fall with NASCAR Heat Evolution. Read more: $EA,,29.0,3.0,1
2016-05-20,16:05,"Electronic Arts Inc. $EA EVP Patrick Soderlund Sells 90,752 Shares of Stock",,402.0,10.0,1
2016-05-20,16:05,Coastline Trust Co Raises Stake in Electronic Arts Inc. $EA,,402.0,10.0,1
2016-05-20,15:55,Volume Alert - EA 73.78 Electronic Arts Inc $EA Hit a high today of 74.01 Closing the day 10:30 at 73.78 +0.28,,757.0,448.0,1
2016-05-20,15:51,"Electronic Arts Inc. $EA EVP Patrick Soderlund Sells 90,752 Shares of Stock",,745.0,8.0,1
2016-05-20,14:41,Don't Jump To Positive Conclusions About Zynga Just Yet $ATVI $EA $ZNGA,,31.0,88.0,1
2016-05-20,13:52,THIS $EA$ON is gonna be lit👀👀🔵⚪️🔵⚪️🔵⚪️🔵⚪️,,209.0,375.0,1
2016-05-20,10:28,"Boston Advisors LLC Acquires 19,900 Shares of Electronic Arts Inc. $EA",,1146.0,58.0,1
2016-05-20,08:38,#ElectronicArts Doom's Got A Reference To A Comic Book Meme From 1996. Read more: $EA,,30.0,3.0,0
2016-05-20,05:45,rejected the WW1 theme of 1... at first $EA,5.0,36.0,76.0,1
2016-05-20,05:37,Bank of America Reiterates Buy Rating for Electronic Arts Inc. $EA,,396.0,10.0,1
2016-05-20,05:03,rejected the WW1 theme of 1... at first $EA,5.0,377.0,286.0,1
2016-05-20,04:45,rejected the WW1 theme of 1... at first $EA,5.0,12362.0,1796.0,1
