Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url,Is a RT,Original Tweet User Name,User Mentions,Hashtags,Symbols,Media,URLs,cleaned_tweets,Compound,Positive,Negative,Neutral
737779109586206720,2016-05-31,22:53,Audrey Holl,audreyholl16,https://t.co/CihlkwGTRl supporting #animalrights and #animalwelfare and appealing to people to #stopanimalcruelty,"_AnimalAdvocate: RT thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.c… https://t.co/IitJzgec4i",,,41.85003,-87.65005,US,"Chicago, IL",http://pbs.twimg.com/profile_images/707352032693395457/6JKqjmbD_normal.jpg,519.0,24.0,83.0,en,http://www.twitter.com/audreyholl16/status/737779109586206720,False,,,,$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,,"_AnimalAdvocate: RT thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;…",0.0,0.0,0.0,1.0
737776987863945220,2016-05-31,22:45,Keebler Elf,KeeblerElf3,Day/Swing Trade.,$EA r/g https://t.co/lwuyy2YSnI,1.0,,53.958,-1.083,GB,New York,http://pbs.twimg.com/profile_images/723682513856671744/FobH1yfz_normal.jpg,1022.0,52.0,51.0,en,http://www.twitter.com/KeeblerElf3/status/737776987863945220,False,,,,$EA,,http://schrts.co/0IlVyL,$EA r/g,0.0,0.0,0.0,1.0
737776165662937088,2016-05-31,22:41,ANIMAL ADVOCATE  Ⓥ,_AnimalAdvocate,"We make #Films & #Vines for #ANIMALS. 

Together we can #MakeCrueltyHistory & bring about the #DOWNFALL of #SEAWORLD.

#COMPASSION MAKES EVERYTHING BETTER.","RT @thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.co/l9NP9I7zAQ #Seaworld #Blackfish https:/…",,10.0,,,,,http://pbs.twimg.com/profile_images/378800000033292373/e3662cd7ba944e6cc69bdac0fd306d4c_normal.jpeg,43447.0,5413.0,696.0,en,http://www.twitter.com/_AnimalAdvocate/status/737776165662937088,True,@thepamsullivan,@thepamsullivan,"#Seaworld,#Blackfish",$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,http://www.franklinindependent.com/stock-in-a-downward-trend-seaworld-entertainment-inc-nyseseas/,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt; #Seaworld #Blackfish https:/…",0.0,0.0,0.0,1.0
737775382150123520,2016-05-31,22:38,Marc Slavin,MarcVegan,#ObjectiveTRUTH #GlobalWarming #ClimateChange #AnimalRights #WholeFoodPlantBased #GoVegan #KeepItInTheGround #Solar #Wind,"RT @thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.co/l9NP9I7zAQ #Seaworld #Blackfish https:/…",,10.0,49.18804,-2.10491,JE,"New Jersey, USA",http://pbs.twimg.com/profile_images/624010573978558464/tD8yNT7F_normal.jpg,7669.0,7989.0,973.0,en,http://www.twitter.com/MarcVegan/status/737775382150123520,True,@thepamsullivan,@thepamsullivan,"#Seaworld,#Blackfish",$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,http://www.franklinindependent.com/stock-in-a-downward-trend-seaworld-entertainment-inc-nyseseas/,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt; #Seaworld #Blackfish https:/…",0.0,0.0,0.0,1.0
737774167940964352,2016-05-31,22:34,stockmarketbullbears,stockmarketbul1,,"CRT Bid
See Here ---&gt; https://t.co/SPhNb0ztcF

$CRT $EA $HHS #stocks",,,,,,,http://pbs.twimg.com/profile_images/696875055851118592/7ssiBdAv_normal.jpg,51.0,41.0,28.0,en,http://www.twitter.com/stockmarketbul1/status/737774167940964352,False,,,#stocks,"$CRT,$EA,$HHS",,http://dlvr.it/LRxRlj,CRT Bid See Here ---&gt; $CRT $EA $HHS #stocks,0.0,0.0,0.0,1.0
737769844007960577,2016-05-31,22:16,Grim_Chickn,grm_chikn,"Well Informed & Vocally Generous ;) Founder of @TilikumCo. || #Blackfish #FeelTheBern ||



...Don't make me drop a house on you...","RT @thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.co/l9NP9I7zAQ #Seaworld #Blackfish https:/…",,4.0,,,,,http://pbs.twimg.com/profile_images/697811042445893632/bbsmifaK_normal.png,7009.0,3177.0,221.0,en,http://www.twitter.com/grm_chikn/status/737769844007960577,True,@thepamsullivan,@thepamsullivan,"#Seaworld,#Blackfish",$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,http://www.franklinindependent.com/stock-in-a-downward-trend-seaworld-entertainment-inc-nyseseas/,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt; #Seaworld #Blackfish https:/…",0.0,0.0,0.0,1.0
737769554437242880,2016-05-31,22:15,Talia Bernadette☽,usertalia,poetic cliché • snapchat: liaturtle,"RT @thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.co/l9NP9I7zAQ #Seaworld #Blackfish https:/…",,4.0,32.78306,-96.80667,US,"Dallas, TX ",http://pbs.twimg.com/profile_images/737766350983069700/6kbwOriF_normal.jpg,467.0,391.0,9.0,en,http://www.twitter.com/usertalia/status/737769554437242880,True,@thepamsullivan,@thepamsullivan,"#Seaworld,#Blackfish",$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,http://www.franklinindependent.com/stock-in-a-downward-trend-seaworld-entertainment-inc-nyseseas/,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt; #Seaworld #Blackfish https:/…",0.0,0.0,0.0,1.0
737769313986334721,2016-05-31,22:14,The Orca Project,TheOrcaProject,The Orca Project is where ideas and information will be shared to raise awareness about the exploitation of captive Orcas as well other animal abuse. #Blackfish,"RT @thepamsullivan: $EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.co/l9NP9I7zAQ #Seaworld #Blackfish https:/…",,4.0,,,,,http://pbs.twimg.com/profile_images/708353214836576257/RhBxcCcK_normal.jpg,35143.0,98.0,277.0,en,http://www.twitter.com/TheOrcaProject/status/737769313986334721,True,@thepamsullivan,@thepamsullivan,"#Seaworld,#Blackfish",$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,http://www.franklinindependent.com/stock-in-a-downward-trend-seaworld-entertainment-inc-nyseseas/,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt; #Seaworld #Blackfish https:/…",0.0,0.0,0.0,1.0
737768728948002816,2016-05-31,22:12,Pam Sullivan,thepamsullivan,Christian/Wife/Mom/Journalist/Noncomformist/Tomatoes are yummy/Hippie chick in disguise/ I turn trolls into toads❤#Blackfish #AnimalWelfare #HumanRights #Vegan,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt;https://t.co/l9NP9I7zAQ #Seaworld #Blackfish https://t.co/QFuH7r0xU2",15.0,21.0,,,,,http://pbs.twimg.com/profile_images/690381687713308673/jDKULeoI_normal.jpg,14063.0,5854.0,93.0,en,http://www.twitter.com/thepamsullivan/status/737768728948002816,False,,,"#Seaworld,#Blackfish",$EA,http://pbs.twimg.com/media/Cj0UvwhUkAAMVR-.jpg,http://www.franklinindependent.com/stock-in-a-downward-trend-seaworld-entertainment-inc-nyseseas/,"$EA$ Stock In Downward Trend For Past Month, Has Investors Worried&gt; #Seaworld #Blackfish",0.0,0.0,0.0,1.0
737760255900147712,2016-05-31,21:38,ShortStockVolume.com,ShortStockVolum,Daily Short Stock volume for Nasdaq and NYSE stocks.,Top Shorted Stocks 05/31/16... 14. $SU 80.05% 15. $EA 79.93% 16. $REM 79.49% 17. $FITB 77.33% 18. $IEFA 77.05% 19. $AZN 76.80%...,,,,,,,http://pbs.twimg.com/profile_images/414253740011433984/iRdIFq8r_normal.png,138.0,,15.0,es,http://www.twitter.com/ShortStockVolum/status/737760255900147712,False,,,,"$SU,$EA,$REM,$FITB,$IEFA,$AZN",,,Top Shorted Stocks 05/31/16... 14. $SU 80.05% 15. $EA 79.93% 16. $REM 79.49% 17. $FITB 77.33% 18. $IEFA 77.05% 19. $AZN 76.80%...,0.2023,0.079,0.0,0.921
737760247217950720,2016-05-31,21:38,ShortStockVolume.com,ShortStockVolum,Daily Short Stock volume for Nasdaq and NYSE stocks.,Top Shorted Stocks 05/31/16... 13. $XLV 80.26% 14. $SU 80.05% 15. $EA 79.93%... https://t.co/ewk0nQAIRY,,,,,,,http://pbs.twimg.com/profile_images/414253740011433984/iRdIFq8r_normal.png,138.0,,15.0,en,http://www.twitter.com/ShortStockVolum/status/737760247217950720,False,,,,"$XLV,$SU,$EA",,http://shortstockvolume.com/TopShortedStocks/05-31-2016,Top Shorted Stocks 05/31/16... 13. $XLV 80.26% 14. $SU 80.05% 15. $EA 79.93%...,0.2023,0.13,0.0,0.87
737747793138188289,2016-05-31,20:49,HhienDawg( SMADA ),smadaknotz,its a smadating https://t.co/aC6oy2HpOO (Buslip Happy) https://t.co/nuc6GSnbEt chuckdizz622@gmail.com,Listen to BLACK KRAY BU$$ DEM GUNZ [PROD BY DJ KIFF] $EA GUDDA GOTH by B L A C K K R A Y #np on #SoundCloud https://t.co/uOnYggloe2,1.0,,,,,,http://pbs.twimg.com/profile_images/724439583782522882/KlIfXw74_normal.jpg,298.0,340.0,2.0,en,http://www.twitter.com/smadaknotz/status/737747793138188289,False,,,"#np,#SoundCloud",$EA,,https://soundcloud.com/blackkray/black-kray-bu-dem-gunz-prod-by,Listen to BLACK KRAY BU$$ DEM GUNZ [PROD BY DJ KIFF] $EA GUDDA GOTH by B L A C K K R A Y #np on #SoundCloud,0.0,0.0,0.0,1.0
737739031069462529,2016-05-31,20:14,SEC Filings,flyingtrades,,"$EA:

New SEC Filing for EA: Form 8-K (No. 0000712515-16-000117):

https://t.co/KjWPLCJYdD https://t.co/VK8yq8goC1",,,,,,,http://pbs.twimg.com/profile_images/606187530539524097/bwFihm92_normal.jpg,105.0,6.0,15.0,en,http://www.twitter.com/flyingtrades/status/737739031069462529,False,,,,$EA,http://pbs.twimg.com/media/Cjz5vW0XIAAwjgm.jpg,http://stocknewsflow.com/712515_000071251516000117_0000712515-16-000117,$EA: New SEC Filing for EA: Form 8-K (No. 0000712515-16-000117):,0.0,0.0,0.0,1.0
737735321190862853,2016-05-31,19:59,12Stocks.com,DozenStocks,"Click your way to best performing stocks. http://t.co/zXe5du8n, http://t.co/x4mB2xW2, http://t.co/lp4DGOl8, http://t.co/sv9RJYDo, http://t.co/Bm7xqtU1 & more @",Nasdaq100 #Stocks Performance $STX $VRTX $BIIB $WDC $MU $DLTR $ENDP $NVDA $DISH $CSX $NTES $EA $AMZN $GILD  more@ https://t.co/YdSIjFJqHf,,,28.53834,-81.37924,US,"Orlando, FL",http://pbs.twimg.com/profile_images/586751335514574850/-4JpMPaq_normal.png,866.0,7.0,77.0,es,http://www.twitter.com/DozenStocks/status/737735321190862853,False,,,#Stocks,"$STX,$VRTX,$BIIB,$WDC,$MU,$DLTR,$ENDP,$NVDA,$DISH,$CSX,$NTES,$EA,$AMZN,$GILD",,http://12Stocks.com/QQQQ,Nasdaq100 #Stocks Performance $STX $VRTX $BIIB $WDC $MU $DLTR $ENDP $NVDA $DISH $CSX $NTES $EA $AMZN $GILD more@,0.0,0.0,0.0,1.0
737726468751400960,2016-05-31,19:24,No.Dom$,NoDomsHQ,@XANFURY @ManSTFU @DonnieHardaway @SenseiCamBaker @KingFuckinGee @TheAsianUzi @Its_LosGame @77ZEPEDA38 @_DallyC @RJThaGuru,"RT @PRAY4FURY: $ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",,7.0,,,,,http://pbs.twimg.com/profile_images/697254793161539584/lY8Mm0OS_normal.jpg,34443.0,198.0,190.0,en,http://www.twitter.com/NoDomsHQ/status/737726468751400960,True,@PRAY4FURY,@PRAY4FURY,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737726468629766144,2016-05-31,19:24,No.Dom$,NoDemocracy_,@XANFURY @ManSTFU @DonnieHardaway @SenseiCamBaker @KingFuckinGee @TheAsianUzi @Its_LosGame @77ZEPEDA38 @_DallyC @RJThaGuru,"RT @PRAY4FURY: $ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",,7.0,,,,,http://pbs.twimg.com/profile_images/697792443488415744/FbjtjTL2_normal.jpg,3134.0,5.0,3.0,en,http://www.twitter.com/NoDemocracy_/status/737726468629766144,True,@PRAY4FURY,@PRAY4FURY,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737726468550057984,2016-05-31,19:24,#ilypromotions,iLyPromotions,"#SocialMedia Marketing, Promotion and Branding for Mixtapes, Singles, and Videos etc... DM/Email ilypromotions@manstfu.com","RT @PRAY4FURY: $ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",,7.0,,,,,http://pbs.twimg.com/profile_images/627626093407678464/VevWB7wE_normal.jpg,37609.0,27943.0,1511.0,en,http://www.twitter.com/iLyPromotions/status/737726468550057984,True,@PRAY4FURY,@PRAY4FURY,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737726468441006080,2016-05-31,19:24,#ilyPromotions,iLyPromo,"#SocialMedia Marketing, Promotion and Branding for Mixtapes, Singles, and Videos etc... DM/Email ilypromotions@manstfu.com","RT @PRAY4FURY: $ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",,7.0,,,,,http://pbs.twimg.com/profile_images/627626438464704512/Jd00ujbg_normal.jpg,27023.0,24491.0,227.0,en,http://www.twitter.com/iLyPromo/status/737726468441006080,True,@PRAY4FURY,@PRAY4FURY,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737726468357115905,2016-05-31,19:24,No Democracy,_DeadDally,,"RT @PRAY4FURY: $ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",,7.0,,,,,http://pbs.twimg.com/profile_images/724601821130571777/STVkJeIg_normal.jpg,1591.0,982.0,5.0,en,http://www.twitter.com/_DeadDally/status/737726468357115905,True,@PRAY4FURY,@PRAY4FURY,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737723295299035137,2016-05-31,19:11,Kurt Cobain,Kid_Millennium,Beatmaker | MC | Music Plug,"RT @PRAY4FURY: $ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",,7.0,,,,,http://pbs.twimg.com/profile_images/730003572453212160/r4QyE4_z_normal.jpg,642.0,411.0,1.0,en,http://www.twitter.com/Kid_Millennium/status/737723295299035137,True,@PRAY4FURY,@PRAY4FURY,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737723249522442242,2016-05-31,19:11,DCLXVI,PRAY4FURY,the kid screaming fuck democracy in a room full of white collar criminals  // jayfuryinquiries@gmail.com,"$ea Fury the new Hardy brothers....
https://t.co/QpaIojX2WB https://t.co/7SvX7zx78R",5.0,9.0,,,,,http://pbs.twimg.com/profile_images/736077071806431232/K0Uvh9K5_normal.jpg,275.0,69.0,11.0,en,http://www.twitter.com/PRAY4FURY/status/737723249522442242,False,,,,$ea,http://pbs.twimg.com/media/CjzrYt2VEAAqjz3.jpg,https://soundcloud.com/nodom-115121218/sets/sea-fury-ep-prod-kung-pao,$ea Fury the new Hardy brothers....,-0.25,0.26,0.356,0.385
737715642405642240,2016-05-31,18:41,Anthony Dutra,TheFullDutra,Open-Minded Gentleman | Enthusiastic Learner | Divergent Thinker| @BrandeisU Grad Student|  #EMCProvenProfessional|Interests are #Cloud #BigData #IoT & #fintech,After reinvesting my portfolio I've come to love $EA!! Up 1.06% while the markets are down down down! #finance #investing,,,41.92204,-71.54951,US,"Smithfield, RI",http://pbs.twimg.com/profile_images/677975826349039617/VkD9SrFz_normal.jpg,1746.0,1389.0,559.0,en,http://www.twitter.com/TheFullDutra/status/737715642405642240,False,,,"#finance,#investing",$EA,,,After reinvesting my portfolio I've come to love $EA!! Up 1.06% while the markets are down down down! #finance #investing,0.7249,0.211,0.0,0.789
737713473002557440,2016-05-31,18:32,7even$eas$eanyD,OB_SeanyD,Ohio made me cold. @beofficial_ @averyrareshop  Jordy's dad. r.i.h mommy,😂😂😂😂 thi$ $ea$on i$ hi$toric lol https://t.co/90GZvgPqZX,,,,,,,http://pbs.twimg.com/profile_images/729145453581762560/RK69CXdZ_normal.jpg,1189.0,458.0,13.0,en,http://www.twitter.com/OB_SeanyD/status/737713473002557440,False,,,,$ea,,https://twitter.com/iamakademiks/status/737709815175188481,😂😂😂😂 thi$ $ea$on i$ hi$toric lol,0.4215,0.359,0.0,0.641
737700788018020353,2016-05-31,17:42,Zach Hurwitz,ZachHurwitz,"Independent equities (day)trader, trading coach, VWAP specialist.  Analogy addict. Founder of https://t.co/xUH2WYqNgT","$EA grinding higher, VWAP and +1StDev guiding us the entire way up.  Relatively easy trade, modest gains so far... https://t.co/4ggXEMS3Nj",,,39.162,-84.45689,US,"Cincinnati, OH",http://pbs.twimg.com/profile_images/727955960401104901/Cad8Jw_H_normal.jpg,1342.0,153.0,38.0,en,http://www.twitter.com/ZachHurwitz/status/737700788018020353,False,,,,$EA,http://pbs.twimg.com/media/CjzW9L6UgAAywt2.jpg,,"$EA grinding higher, VWAP and +1StDev guiding us the entire way up. Relatively easy trade, modest gains so far...",0.6486,0.238,0.0,0.762
737699378857705472,2016-05-31,17:36,מַתִּתְיָהוּ,mmrosati_92,"recent alumni of the great @Virginia_Tech College of Science, where undergrad research heads are fired and replaced with climate change deans",RT @ReformedJoker: FEILD OF GREENS/STABLE [EQUITIES VETTED ONLY] $ES $SMH $USD $EEM $BTC $AVGO $NVDA $MXL $INTC $NXPI $AMZN $FB $UA $TGT $T…,,2.0,,,,,http://pbs.twimg.com/profile_images/737515279408762880/NKVmZnbI_normal.jpg,447.0,1962.0,85.0,en,http://www.twitter.com/mmrosati_92/status/737699378857705472,True,@ReformedJoker,@ReformedJoker,,"$ES,$SMH,$USD,$EEM,$BTC,$AVGO,$NVDA,$MXL,$INTC,$NXPI,$AMZN,$FB,$UA,$TGT,$TSLA,$ATVI,$EA,$GWPH",,,FEILD OF GREENS/STABLE [EQUITIES VETTED ONLY] $ES $SMH $USD $EEM $BTC $AVGO $NVDA $MXL $INTC $NXPI $AMZN $FB $UA $TGT $T…,0.0,0.0,0.0,1.0
737699185517023232,2016-05-31,17:36,Breaking Bullion,BreakingBullion,https://t.co/qh1Li6XuPY https://t.co/PagptKfUaZ  ・ https://t.co/B9BhgnkjT5,RT @ReformedJoker: FEILD OF GREENS/STABLE [EQUITIES VETTED ONLY] $ES $SMH $USD $EEM $BTC $AVGO $NVDA $MXL $INTC $NXPI $AMZN $FB $UA $TGT $T…,,2.0,,,,,http://pbs.twimg.com/profile_images/737024560588034048/xtyMNb-t_normal.jpg,29.0,449.0,1.0,en,http://www.twitter.com/BreakingBullion/status/737699185517023232,True,@ReformedJoker,@ReformedJoker,,"$ES,$SMH,$USD,$EEM,$BTC,$AVGO,$NVDA,$MXL,$INTC,$NXPI,$AMZN,$FB,$UA,$TGT,$TSLA,$ATVI,$EA,$GWPH",,,FEILD OF GREENS/STABLE [EQUITIES VETTED ONLY] $ES $SMH $USD $EEM $BTC $AVGO $NVDA $MXL $INTC $NXPI $AMZN $FB $UA $TGT $T…,0.0,0.0,0.0,1.0
737699076347662336,2016-05-31,17:35,Reformed Joker,ReformedJoker,https://t.co/PagptKxv2x https://t.co/qh1Li7f5Hw ・ https://t.co/B9BhgnBUKD,FEILD OF GREENS/STABLE [EQUITIES VETTED ONLY] $ES $SMH $USD $EEM $BTC $AVGO $NVDA $MXL $INTC $NXPI $AMZN $FB $UA $TGT $TSLA $ATVI $EA $GWPH,5.0,3.0,,,,,http://pbs.twimg.com/profile_images/736925598547881984/nBI5b9wK_normal.jpg,33.0,610.0,3.0,en,http://www.twitter.com/ReformedJoker/status/737699076347662336,False,,,,"$ES,$SMH,$USD,$EEM,$BTC,$AVGO,$NVDA,$MXL,$INTC,$NXPI,$AMZN,$FB,$UA,$TGT,$TSLA,$ATVI,$EA,$GWPH",,,FEILD OF GREENS/STABLE [EQUITIES VETTED ONLY] $ES $SMH $USD $EEM $BTC $AVGO $NVDA $MXL $INTC $NXPI $AMZN $FB $UA $TGT $TSLA $ATVI $EA $GWPH,0.0,0.0,0.0,1.0
737692255029432321,2016-05-31,17:08,Candace Gaymon,Cee_Visionary,"CEO, CorporateFaithMinistries ~ KingdomFamilyCommunityGlobal Visionary ~ Perceptive Healer ~ AuthorPlaywritePsalmistDancerStylist","@jamalhbryant God uses FOOLI$H things to shame the wise...The Deciduous 🌳 leaves fall-off, FALL $EA$ON #CatchIt https://t.co/Th7bLPNblZ",,,,,,,http://pbs.twimg.com/profile_images/659070906791284736/YS7M0LqF_normal.jpg,561.0,2072.0,17.0,en,http://www.twitter.com/Cee_Visionary/status/737692255029432321,False,,@jamalhbryant,#CatchIt,$EA,http://pbs.twimg.com/media/CjzPAaBVAAEupp1.jpg,,"God uses FOOLI$H things to shame the wise...The Deciduous 🌳 leaves fall-off, FALL $EA$ON #CatchIt",-0.25,0.122,0.18,0.698
737690892497129473,2016-05-31,17:03,Briefing.com,Briefingcom,"Award-winning, LIVE analysis of U.S. & international equity markets. Email us at service@briefing.com or call 800-752-3013 for a free trial.",#Technical #scans $EA $BURL $AGN $ARIA $GREK $DUST $NFLX $UWTI $TSLA https://t.co/q7CT7eKcJT  #doji #oversold #zippers #breakouts #trading,,,41.85003,-87.65005,US,Chicago,http://pbs.twimg.com/profile_images/461180942367739904/_atv5vcZ_normal.jpeg,18095.0,3410.0,960.0,nl,http://www.twitter.com/Briefingcom/status/737690892497129473,False,,,"#Technical,#scans,#doji,#oversold,#zippers,#breakouts,#trading","$EA,$BURL,$AGN,$ARIA,$GREK,$DUST,$NFLX,$UWTI,$TSLA",,http://bit.ly/1Y0LqHh,#Technical #scans $EA $BURL $AGN $ARIA $GREK $DUST $NFLX $UWTI $TSLA #doji #oversold #zippers #breakouts #trading,0.0,0.0,0.0,1.0
737686623723216896,2016-05-31,16:46,Woll Street,paulwoll,"Stocks/options trader, investor, & mentor. I work hard to post high quality setups for free. Site in development.",@takingstock614 Right now wondering if $ATVI $TTWO $EA get sell the news after E3 this coming weekend...,1.0,,,,,,http://pbs.twimg.com/profile_images/3481626485/aaf1dae4fe71031a2cf6ee20d04c1ff6_normal.png,16402.0,100.0,692.0,en,http://www.twitter.com/paulwoll/status/737686623723216896,False,,@takingstock614,,"$ATVI,$TTWO,$EA",,,Right now wondering if $ATVI $TTWO $EA get sell the news after E3 this coming weekend...,0.0,0.0,0.0,1.0
737681226392207361,2016-05-31,16:24,Entertainment News,movies_ent,Track all of the latest Entertainment News with Owler. View all companies in the Movies & Entertainment Sector: https://t.co/FKpbIZLLec,#ElectronicArts is giving away Battlefield Hardline DLC Getaway this week on Xbox One. Read more: https://t.co/vOerc1MpGH $EA,,,,,,,http://pbs.twimg.com/profile_images/694168056898031616/Cq-rOlwL_normal.jpg,35.0,3.0,27.0,en,http://www.twitter.com/movies_ent/status/737681226392207361,False,,,#ElectronicArts,$EA,,http://owler.us/aaPfjY,#ElectronicArts is giving away Battlefield Hardline DLC Getaway this week on Xbox One. Read more: $EA,-0.0516,0.126,0.137,0.737
737680511024402432,2016-05-31,16:21,FusionIQ,myFusionIQ,FusionIQ is a financial information technology company with a proprietary algorithm for scoring stocks and ETF’s in four dimensions. Easy to use quant software.,#FusionIQ Top Technology Stocks by Master Score Today $MEET 88 $AEIS 86 $MXL 86 $CTXS 83 $EA 83 https://t.co/9ImlXz4YNa Please Retweet,,,42.29649,-71.29256,US,"Wellesley, MA",http://pbs.twimg.com/profile_images/629667986278903808/VSMBfABC_normal.jpg,181.0,284.0,11.0,en,http://www.twitter.com/myFusionIQ/status/737680511024402432,False,,,#FusionIQ,"$MEET,$AEIS,$MXL,$CTXS,$EA",,http://bit.ly/1KnthyK,#FusionIQ Top Technology Stocks by Master Score Today $MEET 88 $AEIS 86 $MXL 86 $CTXS 83 $EA 83 Please Retweet,-0.2732,0.162,0.206,0.632
737670315556392961,2016-05-31,15:41,InterCooler,intercooleronli,,Electronic Arts Inc. $EA Stake Reduced by Apex Capital Management https://t.co/IejtHBrMFR,,,28.75054,-82.5001,US,Florida,http://pbs.twimg.com/profile_images/471038514675474432/wc-6YgXp_normal.jpeg,502.0,6.0,54.0,en,http://www.twitter.com/intercooleronli/status/737670315556392961,False,,,,$EA,,http://ift.tt/1UfdpwT,Electronic Arts Inc. $EA Stake Reduced by Apex Capital Management,0.0,0.0,0.0,1.0
737669431782985728,2016-05-31,15:37,MidEast Times,midetimes,MidEast Times reports the business news of the day along with relevant finance news,Electronic Arts Inc. $EA Stake Reduced by Apex Capital Management https://t.co/xBdRzjKXfT,,,28.75054,-82.5001,US,Florida,http://pbs.twimg.com/profile_images/417030592358662144/QDAne7E5_normal.png,1156.0,58.0,42.0,en,http://www.twitter.com/midetimes/status/737669431782985728,False,,,,$EA,,http://ift.tt/1sIP0tn,Electronic Arts Inc. $EA Stake Reduced by Apex Capital Management,0.0,0.0,0.0,1.0
737664168220844032,2016-05-31,15:16,BlockTradeAlert,BlockTradeAlert,Real-time and actionable BLOCK TRADE ALERTS delivered by http://t.co/QXJGv5xCwv,"BLOCK TRADE: $EA 630,000 shares @ $76.27 [11:16:55]",1.0,,45.50884,-73.58781,CA,"Montreal, Quebec",http://pbs.twimg.com/profile_images/470008676317556736/SMbO0BWA_normal.png,4536.0,5.0,159.0,en,http://www.twitter.com/BlockTradeAlert/status/737664168220844032,False,,,,$EA,,,"BLOCK TRADE: $EA 630,000 shares $76.27 [11:16:55]",-0.347,0.203,0.335,0.462
737659912851836932,2016-05-31,15:00,Tech Stocks,SAlphaTech,Breaking news and analysis about tech stocks from Seeking Alpha. See all SA Twitter options at https://t.co/nzLmsIKexy,Electronic Arts Shatters Expectations https://t.co/861r8BN9KO $EA,,,,,,,http://pbs.twimg.com/profile_images/562221086536785921/0GCwkfuV_normal.png,3637.0,30.0,203.0,en,http://www.twitter.com/SAlphaTech/status/737659912851836932,False,,,,$EA,,http://seekingalpha.com/article/3978567-electronic-arts-shatters-expectations?source=feed_tags,Electronic Arts Shatters Expectations $EA,0.0,0.0,0.0,1.0
